,MSSubClass,LotFrontage,LotArea,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,HasGarage,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_NoGarage,GarageCond_Po,GarageCond_TA,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasbsmt,hasfireplace,SalePrice
655,1,3.091042453,7.427144133,0,3,2,6,4,39,39,5.945420609,3,3,3,3,3,1,1,0,1,0,6.265301213,6.265301213,3,1,6.265301213,6.342121419,0,6.996681488,0,0,1,1,3,0.693147181,3,6,7,0,0,39,1,1,264,3,2,0,0,0,0,0,0,0,0,3,2010,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3942,18.87272384,12.60742263,1.5,0,0,1,1,0,88000
656,4,4.290459441,9.211140052,0,2,2,5,6,49,2,4.007333185,4,3,3,3,3,1,5,6.693323668,1,0,5.513428746,6.960347729,5,1,6.960347729,0,0,6.960347729,1,0,1,1,3,0.693147181,4,5,7,0,0,49,2,1,312,3,2,0,0,0,0,0,0,2,0,8,2008,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3965,13.92069546,13.6536714,2.5,0,0,0,1,0,145500
657,10,4.110873864,8.881975184,0,3,1,7,5,77,8,0,3,2,2,4,3,1,1,0,1,0,6.65544035,6.65544035,3,1,6.747586527,6.480044562,0,7.31521839,0,0,1,1,3,0.693147181,3,6,7,1,4,77,2,1,270,3,1,0,0,4.727387819,0,0,0,2,0,2,2008,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3931,19.88307144,13.22763109,1.5,4.727387819,0,1,1,1,149000
658,8,4.369447852,9.770184705,0,3,2,6,4,62,60,0,3,3,3,3,3,1,1,0,1,0,6.816735881,6.816735881,3,1,6.816735881,6.304448802,0,7.285506549,0,0.693147181,1,0,3,0.693147181,3,6,7,1,4,62,1,1,330,3,2,5.262690189,0,0,0,0,0,0,0,1,2010,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3898,19.93792056,13.12118468,1.34657359,5.262690189,0,1,1,1,97500
659,4,4.33073334,9.204121072,0,3,2,5,6,45,10,0,3,4,5,3,3,1,4,6.458338283,1,0,6.745236349,7.304515946,5,1,7.304515946,0,0,7.304515946,1,0,1,0,3,0.693147181,3,7,7,0,0,41,3,2,480,3,2,0,0,0,0,0,0,2,0,3,2009,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3963,14.60903189,13.76285423,2,0,0,0,1,0,167000
660,9,4.394449155,9.424241342,0,3,2,7,6,31,31,5.455321115,3,3,3,4,3,1,1,0,1,0,6.677083461,6.677083461,3,1,7.041411664,6.677083461,0,7.568379268,0,0,2,1,3,0.693147181,3,7,7,1,3,31,2,2,550,3,2,0,4.736198448,5.533389489,0,0,0,0,0,11,2007,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3952,20.39557859,13.71849513,2.5,10.26958794,0,1,1,1,197900
661,9,3.970291914,10.7491412,0,1,2,8,6,15,4,6.270988432,4,3,5,4,4,1,6,7.216709487,3,5.198497031,4.48863637,7.396335294,5,1,7.430707083,6.637258031,0,7.803435057,1,0,2,1,4,0.693147181,4,8,7,1,3,15,2,3,711,3,2,6.249975242,4.343805422,0,0,0,0,0,0,7,2009,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3999,21.46430041,26.48317163,3.5,10.59378066,0,1,1,1,402000
662,4,4.795790546,9.514953305,0,3,2,6,2,41,41,5.379897354,3,3,3,2,2,1,1,0,1,0,7.239214974,7.239214974,4,1,7.239214974,0,0,7.239214974,1,0,1,0,2,0.693147181,3,5,2,2,3,41,2,2,576,3,2,0,0,5.484796933,0,0,0,0,0,7,2009,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3936,14.47842995,7.239214974,2,5.484796933,0,0,1,1,110000
663,13,4.510859507,9.211639528,0,3,2,4,4,36,36,0,3,3,3,4,3,3,4,6.825460036,3,5.198497031,3.663561646,7.037905963,3,1,7.074963198,0,0,7.074963198,1,0,2,0,3,0.693147181,3,6,7,0,0,34,2,2,588,3,2,0,0,5.198497031,0,0,0,2,0,4,2008,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3944,14.11286916,19.09892027,3,5.198497031,0,0,1,0,137500
664,4,3.912023005,9.947360887,0,1,2,8,4,1,0,0,4,3,5,5,3,2,6,7.451241685,1,0,5.877735782,7.639161172,5,1,7.648739789,0,0,7.648739789,1,0,1,1,1,0.693147181,5,8,7,1,5,1,3,3,1134,3,2,5.262690189,5.590986981,0,0,0,0,0,0,1,2006,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4011,15.28790096,15.09998147,2.5,10.85367717,0,0,1,1,423000
665,9,4.672828834,9.323222529,0,2,2,8,4,6,6,3.713572067,4,3,5,4,3,1,1,0,1,0,7.249215057,7.249215057,5,1,7.28276118,6.180016654,0,7.568895663,0,0,2,1,3,0.693147181,4,7,7,1,3,6,2,2,504,3,2,5.241747015,4.828313737,0,0,0,0,0,0,11,2006,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4000,20.71199289,13.46277783,2.5,10.07006075,0,1,1,1,230500
666,9,4.304065093,9.822873849,0,2,2,6,4,42,28,4.736198448,3,4,3,4,3,1,2,5.236441963,3,6.584791392,4.718498871,6.929516771,3,1,7.290292882,6.820016365,0,7.775275846,0,0,2,1,3,0.693147181,3,7,1,1,1,42,1,2,596,3,2,0,5.583496309,0,0,0,0,0,0,8,2007,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3944,21.03982602,25.9315426,2.5,5.583496309,0,1,1,1,129000
667,4,4.189654742,9.002824077,0,3,2,6,4,14,10,5.556828062,3,3,5,4,3,1,6,7.037905963,1,0,5.602118821,7.250635512,5,1,7.426549072,0,0,7.426549072,1,0,2,0,3,0.693147181,4,7,7,1,2,14,2,2,575,3,2,5.416100402,3.761200116,0,0,0,0,0,0,10,2008,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3992,14.67718458,14.46445504,3,9.177300518,0,0,1,1,193500
668,4,4.276666119,9.559305673,0,3,1,5,5,50,19,0,3,3,3,3,3,1,3,6.896694332,1,0,5.303304908,7.080867897,4,1,7.271008538,0,0,7.271008538,1,0,1,1,3,0.693147181,3,6,5,1,3,7,1,2,576,3,2,5.720311777,0,0,0,0,0,0,0,11,2006,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3943,14.35187643,14.16770287,2.5,5.720311777,0,0,1,1,168000
669,5,4.394449155,9.35884658,0,3,2,4,4,84,56,0,3,3,2,2,3,1,1,0,1,0,6.552507887,6.552507887,5,1,7.074116816,0,0,7.074116816,0,0,1,0,2,0.693147181,2,5,7,1,4,84,1,1,252,3,2,0,0,4.219507705,0,0,0,0,0,7,2006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3872,13.6266247,7.074116816,1,4.219507705,0,0,1,1,137500
670,9,4.17438727,9.063463176,0,3,2,6,4,4,4,0,4,3,5,4,3,1,6,5.267858159,1,0,6.302618976,6.605297921,5,1,6.605297921,6.605297921,0,7.297768283,1,0,2,1,3,0.693147181,4,7,7,0,0,4,3,2,540,3,2,4.615120517,3.583518938,0,0,0,0,0,0,2,2009,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4010,19.81589376,18.478454,3.5,8.198639455,0,1,1,0,173500
671,10,4.007333185,8.799360083,0,3,2,6,5,84,59,0,3,4,2,3,3,1,4,6.313548046,1,0,4.804021045,6.51174533,3,0,6.548219103,6.51174533,0,7.222566019,1,0,2,0,3,0.693147181,3,6,7,0,0,79,1,1,300,3,2,4.997212274,0,0,0,0,0,0,0,7,2009,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3875,19.57170976,19.37351248,3,4.997212274,0,1,1,0,103600
672,4,4.234106505,9.328212293,0,2,2,6,5,29,29,0,4,3,3,4,3,1,5,6.643789733,1,0,6.091309882,7.097548851,3,1,7.097548851,0,0,7.097548851,1,0,1,1,3,0.693147181,3,6,7,1,3,29,2,2,546,3,2,5.293304825,3.761200116,0,0,0,0,0,0,6,2006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3954,14.1950977,13.74133858,2.5,9.05450494,0,0,1,1,165000
673,4,4.709530201,9.577965147,0,3,2,6,6,50,3,4.672828834,3,3,5,3,3,1,6,7.079184395,1,0,5.676753802,7.298445102,5,1,7.517520851,0,0,7.517520851,1,0,2,0,3,0.693147181,4,7,7,2,3,50,3,2,416,3,2,0,4.477336814,0,0,5.303304908,0,0,0,6,2007,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3961,14.81596595,14.59670525,3,9.780641723,0,0,1,1,257500
674,4,4.394449155,9.127067453,0,3,2,6,5,43,43,0,3,3,3,3,3,1,3,6.794586581,1,0,5.501258211,7.036148494,3,1,7.036148494,0,0,7.036148494,1,0,1,0,3,0.693147181,3,5,7,1,4,43,2,1,384,3,2,6.056784013,0,0,0,0,0,0,0,7,2008,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3930,14.07229699,13.83073507,2,6.056784013,0,0,1,1,140000
675,1,3.218875825,7.736307097,0,3,2,6,5,31,31,0,3,3,3,3,3,1,5,5.743003188,1,0,6.300785795,6.752270376,3,1,6.752270376,6.37502482,0,7.273786318,0,0,2,1,3,0.693147181,3,7,7,1,3,31,1,2,440,3,2,3.36729583,0,0,0,0,0,0,0,4,2009,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3956,19.87956557,18.87029838,2.5,3.36729583,0,1,1,1,148500
676,10,4.110873864,9.169622539,1,3,2,4,1,106,56,0,3,3,2,3,2,1,1,0,1,0,6.999422468,6.999422468,2,0,6.999422468,6.522092798,0,7.481555702,1,0,2,0,4,1.098612289,3,8,5,0,0,86,1,3,779,2,0,0,0,4.510859507,0,0,0,0,0,5,2006,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3850,20.52093773,13.52151527,3,4.510859507,0,1,1,0,87000
